order_id,customer_id,channel,order_date,total_amount,status
O006139,C00890,直営店,2024-08-25,148000,完了
O006140,C03503,直営店,2024-11-15,79000,完了
O006141,C04036,直営店,2023-07-07,136100,処理中
O006142,C01442,販売代理店,2023-09-27,27600,処理中
O006143,C00851,販売代理店,2023-03-04,501400,完了
O006144,C00383,販売代理店,2023-08-28,10800,完了
O006145,C04976,販売代理店,2023-04-20,145300,処理中
O006146,C04470,直営店,2024-08-28,216800,完了
O006147,C01469,販売代理店,2023-11-23,230300,完了
O006148,C04099,直営店,2024-04-17,457000,完了
O006149,C02822,販売代理店,2023-10-31,409800,完了
O006150,C04726,直営店,2023-09-11,129300,完了
O006151,C00743,ECサイト,2024-07-17,447100,完了
O006152,C03413,販売代理店,2022-03-31,15200,完了
O006153,C02020,ECサイト,2025-02-25,373300,完了
O006154,C04643,直営店,2024-02-18,135200,完了
O006155,C02823,販売代理店,2024-08-25,412800,完了
O006156,C02506,販売代理店,2023-06-27,306100,完了
O006157,C03856,直営店,2022-05-16,13800,完了
O006158,C00786,ECサイト,2024-03-26,179600,キャンセル
O006159,C04828,ECサイト,2022-07-05,335400,完了
O006160,C00188,販売代理店,2022-12-15,206600,完了
O006161,C04374,販売代理店,2024-10-04,371800,完了
O006162,C02591,ECサイト,2024-06-17,36000,完了
O006163,C00298,販売代理店,2023-07-04,301000,完了
O006164,C02253,ECサイト,2023-08-26,259800,完了
O006165,C00440,ECサイト,2024-02-29,115600,完了
O006166,C01693,直営店,2022-06-03,139400,完了
O006167,C03989,販売代理店,2023-12-19,286300,完了
O006168,C03205,直営店,2023-03-01,82800,完了
O006169,C04266,ECサイト,2022-05-01,158000,処理中
O006170,C00687,直営店,2023-12-01,387300,完了
O006171,C02379,直営店,2024-10-16,88200,完了
O006172,C03216,販売代理店,2024-04-18,154600,完了
O006173,C00379,直営店,2024-04-03,601000,完了
O006174,C04122,販売代理店,2024-07-22,224600,キャンセル
O006175,C04833,ECサイト,2025-01-24,261600,完了
O006176,C03541,直営店,2024-01-16,56000,完了
O006177,C04403,直営店,2025-01-23,230100,完了
O006178,C00910,ECサイト,2024-12-01,396200,完了
O006179,C03623,直営店,2024-05-20,196800,完了
O006180,C01188,販売代理店,2024-02-17,452800,完了
O006181,C03704,販売代理店,2025-03-23,30400,完了
O006182,C02052,販売代理店,2022-08-03,295300,完了
O006183,C04617,直営店,2022-08-24,231800,完了
O006184,C02780,ECサイト,2022-06-29,337500,完了
O006185,C03762,ECサイト,2024-03-29,78400,完了
O006186,C03423,販売代理店,2022-12-01,226800,処理中
O006187,C04047,販売代理店,2022-08-16,214400,完了
O006188,C04371,販売代理店,2022-03-29,77600,完了
O006189,C01994,販売代理店,2023-01-27,47600,完了
O006190,C03309,直営店,2023-09-15,502900,完了
O006191,C03947,ECサイト,2023-11-21,244500,キャンセル
O006192,C00185,ECサイト,2022-10-04,322300,完了
O006193,C02147,ECサイト,2023-01-26,78900,完了
O006194,C04368,販売代理店,2023-01-26,132000,完了
O006195,C00771,ECサイト,2023-10-09,244600,キャンセル
O006196,C01460,販売代理店,2024-05-02,210100,完了
O006197,C04972,ECサイト,2024-05-18,199600,完了
O006198,C02580,直営店,2023-06-30,164800,完了
O006199,C02603,販売代理店,2024-06-08,142100,完了
O006200,C00046,直営店,2023-08-31,130400,処理中
O006201,C01892,直営店,2024-01-07,27600,完了
O006202,C03801,販売代理店,2024-12-02,117600,キャンセル
O006203,C04403,ECサイト,2025-03-01,324400,完了
O006204,C00323,ECサイト,2024-06-12,98500,完了
O006205,C01049,ECサイト,2023-09-29,429400,完了
O006206,C00449,ECサイト,2023-03-22,159600,完了
O006207,C02246,直営店,2024-05-25,41400,完了
O006208,C01489,直営店,2024-09-05,92700,完了
O006209,C00506,直営店,2024-10-13,160900,完了
O006210,C00992,直営店,2023-08-22,207200,完了
O006211,C02320,直営店,2024-03-29,221300,完了
O006212,C00695,ECサイト,2024-11-04,14600,完了
O006213,C04913,販売代理店,2024-05-21,175000,完了
O006214,C04116,販売代理店,2023-01-04,46400,完了
O006215,C02652,直営店,2023-11-08,325900,完了
O006216,C01979,直営店,2023-04-04,264000,完了
O006217,C00425,直営店,2024-09-02,61500,完了
O006218,C04587,販売代理店,2025-01-07,73500,完了
O006219,C02851,ECサイト,2024-02-05,12500,処理中
O006220,C04482,直営店,2024-07-06,391800,完了
O006221,C01072,ECサイト,2024-10-11,205800,処理中
O006222,C03376,販売代理店,2023-11-21,423200,完了
O006223,C02221,販売代理店,2025-02-19,196400,完了
O006224,C01070,ECサイト,2024-06-03,193600,完了
O006225,C00357,ECサイト,2023-12-18,95900,完了
O006226,C04490,販売代理店,2023-02-25,227400,完了
O006227,C02367,直営店,2024-05-30,214600,完了
O006228,C04259,販売代理店,2022-06-27,154800,完了
O006229,C03538,販売代理店,2022-10-31,194100,完了
O006230,C00147,ECサイト,2023-12-09,262600,完了
O006231,C02320,ECサイト,2023-11-22,209000,処理中
O006232,C03963,直営店,2022-10-02,139800,完了
O006233,C01826,ECサイト,2024-08-19,228200,処理中
O006234,C01134,ECサイト,2023-07-04,287200,完了
O006235,C01252,直営店,2025-01-12,225000,完了
O006236,C02791,販売代理店,2024-09-17,222600,完了
O006237,C04962,ECサイト,2024-10-01,118100,処理中
O006238,C04858,ECサイト,2024-01-05,146600,完了
O006239,C03709,販売代理店,2022-05-19,252100,完了
O006240,C01153,販売代理店,2022-05-06,206600,完了
O006241,C01799,直営店,2023-09-19,516600,キャンセル
O006242,C01616,販売代理店,2024-07-20,159200,完了
O006243,C04618,直営店,2022-10-29,139800,完了
O006244,C03123,直営店,2023-03-20,51100,完了
O006245,C03081,ECサイト,2022-07-08,145100,完了
O006246,C00397,販売代理店,2024-07-04,114900,完了
O006247,C00646,ECサイト,2023-06-07,404200,完了
O006248,C03305,販売代理店,2022-09-06,174300,完了
O006249,C03630,直営店,2022-08-10,190200,完了
O006250,C01218,ECサイト,2022-08-31,343100,完了
O006251,C03222,ECサイト,2022-08-02,288000,処理中
O006252,C04168,ECサイト,2023-07-05,7300,完了
O006253,C03461,販売代理店,2023-03-23,371500,完了
O006254,C01265,直営店,2022-09-07,206400,完了
O006255,C00685,ECサイト,2024-05-23,578100,完了
O006256,C01768,直営店,2022-08-29,169500,完了
O006257,C00370,ECサイト,2023-10-07,272200,完了
O006258,C02535,販売代理店,2022-04-07,407000,完了
O006259,C03084,直営店,2023-05-24,305400,処理中
O006260,C03079,直営店,2024-02-24,345400,完了
O006261,C00807,販売代理店,2024-02-21,310800,処理中
O006262,C03173,販売代理店,2023-03-15,168200,処理中
O006263,C04079,販売代理店,2023-10-15,149400,完了
O006264,C03656,ECサイト,2025-02-14,334900,完了
O006265,C00969,ECサイト,2023-02-05,213400,完了
O006266,C01604,ECサイト,2023-12-02,508300,キャンセル
O006267,C03731,ECサイト,2023-06-21,76400,完了
O006268,C00212,販売代理店,2025-01-05,255600,完了
O006269,C01669,販売代理店,2022-08-18,7300,完了
O006270,C01812,販売代理店,2023-05-21,78400,完了
O006271,C03423,ECサイト,2023-05-07,68900,完了
O006272,C00710,販売代理店,2024-04-27,505000,完了
O006273,C03414,販売代理店,2023-05-07,75200,完了
O006274,C00111,販売代理店,2022-12-29,310200,完了
O006275,C00801,ECサイト,2023-12-24,234000,完了
O006276,C04311,ECサイト,2023-12-09,192700,完了
O006277,C02147,販売代理店,2022-05-31,249700,完了
O006278,C04110,ECサイト,2024-11-29,131600,完了
O006279,C02772,販売代理店,2022-11-11,370100,完了
O006280,C01657,販売代理店,2024-01-07,109800,完了
O006281,C01084,ECサイト,2023-10-15,225800,完了
O006282,C02418,ECサイト,2024-10-04,301100,完了
O006283,C04235,直営店,2022-10-25,263300,完了
O006284,C04587,ECサイト,2024-12-30,89900,完了
O006285,C00492,直営店,2024-03-26,72800,完了
O006286,C02216,直営店,2022-08-12,258300,完了
O006287,C02146,直営店,2022-08-29,233900,完了
O006288,C00565,直営店,2024-11-06,384300,完了
O006289,C04188,ECサイト,2024-07-10,307500,完了
O006290,C00977,販売代理店,2024-12-30,288900,完了
O006291,C03809,ECサイト,2023-07-04,262400,完了
O006292,C00582,ECサイト,2025-03-03,136500,完了
O006293,C01694,直営店,2022-10-21,139900,完了
O006294,C01474,直営店,2023-02-11,243400,完了
O006295,C03368,販売代理店,2024-06-02,172400,処理中
O006296,C01049,直営店,2024-05-08,311900,完了
O006297,C03530,販売代理店,2023-02-04,128100,完了
O006298,C02560,直営店,2023-04-11,384800,完了
O006299,C03168,ECサイト,2024-11-28,362200,処理中
O006300,C04000,直営店,2023-04-28,282600,完了
O006301,C03544,ECサイト,2023-11-21,350900,完了
O006302,C02177,販売代理店,2023-05-19,273400,完了
O006303,C02081,直営店,2024-05-18,400200,完了
O006304,C04186,販売代理店,2023-06-16,96600,完了
O006305,C00406,販売代理店,2024-08-16,254600,完了
O006306,C03699,ECサイト,2022-09-14,135000,完了
O006307,C01486,ECサイト,2023-05-20,384800,完了
O006308,C04210,販売代理店,2023-10-28,149400,処理中
O006309,C03173,ECサイト,2022-04-14,287200,完了
O006310,C02052,ECサイト,2024-05-10,279500,完了
O006311,C02121,ECサイト,2023-11-30,35200,完了
O006312,C00801,販売代理店,2023-08-01,323900,完了
O006313,C00679,ECサイト,2023-02-24,380700,完了
O006314,C00970,直営店,2024-02-14,213700,完了
O006315,C01477,ECサイト,2022-06-11,525800,処理中
O006316,C03434,ECサイト,2022-08-07,112400,完了
O006317,C00791,直営店,2025-02-24,171300,完了
O006318,C00673,ECサイト,2023-11-17,425900,キャンセル
O006319,C04201,直営店,2023-01-18,424300,完了
O006320,C00898,直営店,2022-11-26,280500,完了
O006321,C02012,直営店,2022-09-02,105700,処理中
O006322,C02586,販売代理店,2024-09-15,83300,完了
O006323,C01098,ECサイト,2025-03-15,422000,完了
O006324,C00977,ECサイト,2023-08-04,213400,完了
O006325,C01166,販売代理店,2022-08-28,211700,完了
O006326,C04576,直営店,2023-06-22,117100,完了
O006327,C04202,直営店,2024-03-24,570500,完了
O006328,C01304,直営店,2024-07-18,332100,完了
O006329,C03184,ECサイト,2023-03-08,240200,完了
O006330,C01742,販売代理店,2022-05-27,110800,完了
O006331,C01541,直営店,2024-10-25,190500,処理中
O006332,C04605,販売代理店,2024-10-23,189100,処理中
O006333,C01914,ECサイト,2025-03-24,45300,完了
O006334,C00763,ECサイト,2023-01-01,467000,完了
O006335,C00104,ECサイト,2023-09-09,239000,完了
O006336,C03053,直営店,2024-09-27,37500,処理中
O006337,C01241,ECサイト,2023-11-06,123100,完了
O006338,C00312,ECサイト,2022-05-28,275900,完了
O006339,C01554,ECサイト,2024-10-14,360800,処理中
O006340,C01914,販売代理店,2023-02-17,268700,キャンセル
O006341,C01687,ECサイト,2023-05-06,10600,完了
O006342,C04558,ECサイト,2022-05-15,285400,キャンセル
O006343,C04107,販売代理店,2023-08-11,266000,完了
O006344,C01139,直営店,2022-04-25,403000,完了
O006345,C02824,ECサイト,2022-09-10,30400,処理中
O006346,C00153,ECサイト,2024-04-22,75500,処理中
O006347,C00366,ECサイト,2023-06-10,243200,完了
O006348,C04440,ECサイト,2025-02-28,110600,処理中
O006349,C01682,販売代理店,2023-03-16,236900,完了
O006350,C03858,販売代理店,2023-09-09,216400,完了
O006351,C03226,販売代理店,2024-04-10,283300,完了
O006352,C04817,直営店,2022-10-31,191800,キャンセル
O006353,C04174,ECサイト,2023-04-25,149800,完了
O006354,C01074,販売代理店,2023-11-25,259800,完了
O006355,C01572,販売代理店,2024-09-13,503100,完了
O006356,C01021,販売代理店,2022-06-18,269400,完了
O006357,C01844,販売代理店,2024-03-09,455300,完了
O006358,C02613,ECサイト,2024-09-28,101500,完了
O006359,C03984,ECサイト,2022-04-23,116800,完了
O006360,C00333,ECサイト,2022-11-12,169600,完了
O006361,C02273,販売代理店,2022-07-19,540400,完了
O006362,C01669,販売代理店,2022-12-08,61500,完了
O006363,C02568,ECサイト,2024-11-13,414000,完了
O006364,C03249,販売代理店,2023-03-07,328300,完了
O006365,C04665,ECサイト,2024-09-01,54300,完了
O006366,C03094,販売代理店,2022-08-15,29200,完了
O006367,C03411,販売代理店,2023-01-21,33600,完了
O006368,C01178,ECサイト,2025-03-12,300100,完了
O006369,C00181,ECサイト,2024-07-04,92400,完了
O006370,C04048,ECサイト,2022-08-14,246600,完了
O006371,C02154,ECサイト,2025-01-29,157400,完了
O006372,C03969,販売代理店,2024-08-16,26600,完了
O006373,C02688,直営店,2022-09-05,156000,完了
O006374,C03440,販売代理店,2023-01-30,23100,完了
O006375,C00146,販売代理店,2023-07-15,14800,完了
O006376,C03977,直営店,2023-07-11,374800,処理中
O006377,C00050,販売代理店,2023-08-16,509700,完了
O006378,C02641,販売代理店,2023-02-07,180300,完了
O006379,C03161,ECサイト,2023-04-14,146400,処理中
O006380,C02066,直営店,2024-08-27,383400,キャンセル
O006381,C04814,販売代理店,2023-03-30,482400,処理中
O006382,C00772,ECサイト,2022-10-30,215400,完了
O006383,C00179,ECサイト,2023-04-18,149800,完了
O006384,C03999,直営店,2024-10-01,272000,完了
O006385,C01488,販売代理店,2025-02-02,90200,完了
O006386,C01448,ECサイト,2022-05-15,104900,完了
O006387,C01391,販売代理店,2023-01-06,361000,完了
O006388,C03476,直営店,2024-03-11,280100,処理中
O006389,C00399,直営店,2023-04-11,31800,完了
O006390,C01517,直営店,2024-04-13,162500,処理中
O006391,C01629,販売代理店,2023-07-30,127000,完了
O006392,C02725,直営店,2024-01-22,138000,処理中
O006393,C00420,直営店,2022-08-21,391200,完了
O006394,C01011,直営店,2024-03-11,26600,処理中
O006395,C02481,直営店,2023-10-02,171600,完了
O006396,C00931,直営店,2022-05-26,402000,処理中
O006397,C04638,直営店,2023-04-21,25300,完了
O006398,C02329,販売代理店,2023-12-05,222300,処理中
O006399,C02096,ECサイト,2022-05-29,442600,完了
O006400,C02424,販売代理店,2022-08-11,247600,完了
O006401,C03417,販売代理店,2023-10-05,172200,完了
O006402,C02523,ECサイト,2025-01-14,368800,完了
O006403,C03024,販売代理店,2024-04-01,299300,処理中
O006404,C03626,ECサイト,2022-12-29,169700,完了
O006405,C02336,直営店,2023-03-03,20900,完了
O006406,C03873,直営店,2024-07-12,163000,処理中
O006407,C02637,販売代理店,2023-07-09,422300,完了
O006408,C04956,直営店,2023-05-04,606800,完了
O006409,C02118,ECサイト,2024-07-27,167600,処理中
O006410,C04933,直営店,2022-05-16,126000,完了
O006411,C00785,販売代理店,2023-08-25,224400,処理中
O006412,C02763,直営店,2023-03-04,518100,完了
O006413,C00962,ECサイト,2023-10-29,57400,完了
O006414,C00955,直営店,2022-05-16,461100,完了
O006415,C04683,直営店,2023-10-26,222400,完了
O006416,C03867,直営店,2023-01-29,304000,完了
O006417,C03345,販売代理店,2024-06-29,289700,完了
O006418,C03029,販売代理店,2022-11-05,613200,完了
O006419,C02156,直営店,2022-09-09,59800,完了
O006420,C04062,ECサイト,2024-12-05,178400,処理中
O006421,C00264,販売代理店,2024-11-03,212500,完了
O006422,C02701,直営店,2023-07-07,442500,完了
O006423,C01673,直営店,2024-02-08,319000,完了
O006424,C02935,直営店,2024-07-25,407100,完了
O006425,C04184,直営店,2024-05-16,55000,完了
O006426,C01184,販売代理店,2025-02-09,61500,処理中
O006427,C03314,直営店,2025-03-05,645000,完了
O006428,C00852,販売代理店,2022-06-04,285000,完了
O006429,C02005,ECサイト,2023-09-26,234400,完了
O006430,C00066,販売代理店,2024-05-23,249900,完了
O006431,C04842,販売代理店,2024-07-17,271000,完了
O006432,C03813,ECサイト,2023-10-24,303400,処理中
O006433,C03693,ECサイト,2023-12-27,319300,完了
O006434,C02210,販売代理店,2024-02-16,124800,完了
O006435,C02563,販売代理店,2022-05-15,134400,完了
O006436,C03708,直営店,2023-12-02,275300,完了
O006437,C04416,ECサイト,2023-04-25,168500,完了
O006438,C01671,販売代理店,2022-11-08,212300,完了
O006439,C03225,販売代理店,2024-02-18,391400,完了
O006440,C01795,ECサイト,2022-12-04,222900,完了
O006441,C01079,ECサイト,2024-09-25,82800,完了
O006442,C04035,直営店,2023-02-01,112700,完了
O006443,C01478,ECサイト,2022-10-13,144500,完了
O006444,C03353,ECサイト,2023-02-05,331000,完了
