order_item_id,order_id,product_id,quantity,unit_price
OI0003930,O001320,P0035,4,15200
OI0003931,O001321,P0095,7,19500
OI0003932,O001321,P0071,3,19500
OI0003933,O001321,P0015,3,28900
OI0003934,O001321,P0012,6,12600
OI0003935,O001322,P0021,6,18100
OI0003936,O001322,P0033,3,20600
OI0003937,O001322,P0003,7,12600
OI0003938,O001323,P0099,2,7400
OI0003939,O001324,P0100,4,27800
OI0003940,O001324,P0070,2,15900
OI0003941,O001324,P0068,3,25800
OI0003942,O001324,P0060,4,9300
OI0003943,O001325,P0029,6,30000
OI0003944,O001325,P0087,5,11200
OI0003945,O001325,P0065,3,23200
OI0003946,O001326,P0054,1,15300
OI0003947,O001326,P0052,7,28900
OI0003948,O001326,P0034,1,24900
OI0003949,O001326,P0045,2,11200
OI0003950,O001326,P0013,1,25800
OI0003951,O001327,P0040,4,20900
OI0003952,O001327,P0085,5,8600
OI0003953,O001327,P0011,3,7300
OI0003954,O001328,P0007,5,16000
OI0003955,O001328,P0079,7,28000
OI0003956,O001328,P0001,4,12300
OI0003957,O001328,P0064,3,19400
OI0003958,O001329,P0050,1,6900
OI0003959,O001329,P0008,4,16800
OI0003960,O001329,P0021,1,18100
OI0003961,O001329,P0090,4,14800
OI0003962,O001329,P0014,8,11900
OI0003963,O001330,P0011,2,7300
OI0003964,O001331,P0039,8,15800
OI0003965,O001331,P0015,4,28900
OI0003966,O001332,P0076,8,18300
OI0003967,O001333,P0081,7,12500
OI0003968,O001334,P0097,1,27000
OI0003969,O001334,P0093,5,23000
OI0003970,O001334,P0013,5,25800
OI0003971,O001334,P0082,8,15800
OI0003972,O001334,P0068,6,25800
OI0003973,O001335,P0027,8,28700
OI0003974,O001336,P0091,2,18200
OI0003975,O001336,P0003,8,12600
OI0003976,O001337,P0067,1,24800
OI0003977,O001337,P0061,3,5300
OI0003978,O001337,P0100,8,27800
OI0003979,O001337,P0077,1,10800
OI0003980,O001338,P0014,7,11900
OI0003981,O001338,P0004,2,26300
OI0003982,O001338,P0100,8,27800
OI0003983,O001338,P0020,3,9600
OI0003984,O001339,P0082,7,15800
OI0003985,O001339,P0033,8,20600
OI0003986,O001339,P0063,2,7300
OI0003987,O001339,P0069,4,8000
OI0003988,O001339,P0063,6,7300
OI0003989,O001340,P0072,2,7500
OI0003990,O001340,P0001,3,12300
OI0003991,O001340,P0037,1,16100
OI0003992,O001340,P0087,6,11200
OI0003993,O001341,P0005,1,24300
OI0003994,O001341,P0022,5,21200
OI0003995,O001341,P0086,5,15300
OI0003996,O001341,P0025,3,5400
OI0003997,O001341,P0028,7,14800
OI0003998,O001342,P0051,1,13700
OI0003999,O001343,P0071,6,19500
OI0004000,O001343,P0059,5,26900
OI0004001,O001343,P0051,8,13700
OI0004002,O001343,P0003,7,12600
OI0004003,O001344,P0056,2,7200
OI0004004,O001345,P0090,3,14800
OI0004005,O001345,P0012,6,12600
OI0004006,O001345,P0008,2,16800
OI0004007,O001346,P0010,1,23100
OI0004008,O001346,P0062,1,12000
OI0004009,O001346,P0028,4,14800
OI0004010,O001346,P0047,1,19500
OI0004011,O001347,P0037,4,16100
OI0004012,O001347,P0090,2,14800
OI0004013,O001348,P0070,5,15900
OI0004014,O001348,P0065,2,23200
OI0004015,O001348,P0029,1,30000
OI0004016,O001349,P0077,2,10800
OI0004017,O001349,P0002,6,18800
OI0004018,O001349,P0030,1,5600
OI0004019,O001349,P0019,2,21400
OI0004020,O001350,P0098,7,5800
OI0004021,O001350,P0090,5,14800
OI0004022,O001350,P0052,4,28900
OI0004023,O001351,P0043,4,20300
OI0004024,O001351,P0040,2,20900
OI0004025,O001351,P0012,1,12600
OI0004026,O001351,P0042,1,26600
OI0004027,O001351,P0016,5,13800
OI0004028,O001352,P0063,7,7300
OI0004029,O001352,P0016,6,13800
OI0004030,O001353,P0096,2,7800
OI0004031,O001353,P0018,2,7200
OI0004032,O001353,P0058,8,7700
OI0004033,O001354,P0048,8,22700
OI0004034,O001354,P0065,2,23200
OI0004035,O001354,P0044,6,28900
OI0004036,O001354,P0034,3,24900
OI0004037,O001354,P0049,1,18300
OI0004038,O001355,P0003,3,12600
OI0004039,O001355,P0038,5,7300
OI0004040,O001355,P0056,6,7200
OI0004041,O001355,P0099,5,7400
OI0004042,O001356,P0046,2,11000
OI0004043,O001357,P0008,8,16800
OI0004044,O001357,P0016,6,13800
OI0004045,O001358,P0069,4,8000
OI0004046,O001358,P0062,1,12000
OI0004047,O001358,P0028,2,14800
OI0004048,O001358,P0063,6,7300
OI0004049,O001359,P0057,5,8900
OI0004050,O001359,P0010,5,23100
OI0004051,O001360,P0050,1,6900
OI0004052,O001360,P0021,3,18100
OI0004053,O001361,P0088,7,22000
OI0004054,O001361,P0019,8,21400
OI0004055,O001361,P0024,5,17500
OI0004056,O001361,P0006,8,18800
OI0004057,O001362,P0058,7,7700
OI0004058,O001363,P0091,4,18200
OI0004059,O001364,P0061,7,5300
OI0004060,O001364,P0089,3,7300
OI0004061,O001364,P0046,3,11000
OI0004062,O001364,P0028,7,14800
OI0004063,O001365,P0086,1,15300
OI0004064,O001365,P0034,7,24900
OI0004065,O001365,P0076,4,18300
OI0004066,O001365,P0023,1,25600
OI0004067,O001366,P0001,6,12300
OI0004068,O001366,P0004,3,26300
OI0004069,O001366,P0061,4,5300
OI0004070,O001367,P0077,8,10800
OI0004071,O001367,P0055,5,22400
OI0004072,O001367,P0100,1,27800
OI0004073,O001368,P0053,8,14700
OI0004074,O001368,P0008,8,16800
OI0004075,O001368,P0065,8,23200
OI0004076,O001369,P0021,7,18100
OI0004077,O001369,P0010,1,23100
OI0004078,O001369,P0031,5,6900
OI0004079,O001370,P0096,3,7800
OI0004080,O001370,P0059,4,26900
OI0004081,O001370,P0024,1,17500
OI0004082,O001370,P0091,3,18200
OI0004083,O001371,P0014,2,11900
OI0004084,O001372,P0055,2,22400
OI0004085,O001372,P0063,2,7300
OI0004086,O001372,P0055,3,22400
OI0004087,O001372,P0008,5,16800
OI0004088,O001373,P0015,5,28900
OI0004089,O001373,P0035,7,15200
OI0004090,O001373,P0074,4,15100
OI0004091,O001374,P0055,1,22400
OI0004092,O001375,P0024,1,17500
OI0004093,O001375,P0024,7,17500
OI0004094,O001376,P0024,7,17500
OI0004095,O001376,P0035,8,15200
OI0004096,O001376,P0010,1,23100
OI0004097,O001377,P0058,8,7700
OI0004098,O001378,P0052,4,28900
OI0004099,O001379,P0005,5,24300
OI0004100,O001380,P0059,3,26900
OI0004101,O001380,P0033,5,20600
OI0004102,O001380,P0049,4,18300
OI0004103,O001380,P0015,8,28900
OI0004104,O001381,P0056,4,7200
OI0004105,O001381,P0072,1,7500
OI0004106,O001381,P0070,4,15900
OI0004107,O001381,P0073,1,23100
OI0004108,O001382,P0045,6,11200
OI0004109,O001382,P0014,4,11900
OI0004110,O001383,P0098,8,5800
OI0004111,O001383,P0024,2,17500
OI0004112,O001384,P0029,6,30000
OI0004113,O001384,P0084,1,8800
OI0004114,O001384,P0039,7,15800
OI0004115,O001384,P0008,3,16800
OI0004116,O001385,P0083,6,26000
OI0004117,O001385,P0022,8,21200
OI0004118,O001385,P0022,5,21200
OI0004119,O001385,P0046,4,11000
OI0004120,O001386,P0048,1,22700
OI0004121,O001386,P0058,1,7700
OI0004122,O001386,P0065,7,23200
OI0004123,O001386,P0039,1,15800
OI0004124,O001386,P0054,8,15300
OI0004125,O001387,P0022,1,21200
OI0004126,O001388,P0073,3,23100
OI0004127,O001389,P0048,5,22700
OI0004128,O001390,P0070,1,15900
OI0004129,O001390,P0075,4,27300
OI0004130,O001390,P0023,3,25600
OI0004131,O001391,P0001,3,12300
OI0004132,O001391,P0032,6,20900
OI0004133,O001392,P0084,6,8800
OI0004134,O001392,P0045,1,11200
OI0004135,O001392,P0015,4,28900
OI0004136,O001393,P0029,7,30000
OI0004137,O001394,P0037,4,16100
OI0004138,O001394,P0080,4,12300
OI0004139,O001394,P0097,4,27000
OI0004140,O001394,P0025,3,5400
OI0004141,O001394,P0038,4,7300
OI0004142,O001395,P0001,1,12300
OI0004143,O001395,P0045,4,11200
OI0004144,O001396,P0097,5,27000
OI0004145,O001396,P0012,3,12600
OI0004146,O001396,P0075,1,27300
OI0004147,O001397,P0041,3,20500
OI0004148,O001397,P0008,2,16800
OI0004149,O001397,P0019,4,21400
OI0004150,O001397,P0064,7,19400
OI0004151,O001398,P0076,6,18300
OI0004152,O001398,P0036,3,19800
OI0004153,O001398,P0009,1,20100
OI0004154,O001399,P0083,2,26000
OI0004155,O001399,P0073,4,23100
OI0004156,O001399,P0058,6,7700
OI0004157,O001400,P0058,2,7700
OI0004158,O001400,P0090,4,14800
OI0004159,O001400,P0013,8,25800
OI0004160,O001400,P0048,4,22700
OI0004161,O001401,P0061,6,5300
OI0004162,O001401,P0020,7,9600
OI0004163,O001401,P0033,7,20600
OI0004164,O001402,P0055,2,22400
OI0004165,O001402,P0058,4,7700
OI0004166,O001402,P0004,1,26300
OI0004167,O001402,P0074,3,15100
OI0004168,O001402,P0085,5,8600
OI0004169,O001403,P0022,2,21200
OI0004170,O001403,P0009,6,20100
OI0004171,O001404,P0013,5,25800
OI0004172,O001404,P0027,3,28700
OI0004173,O001404,P0013,2,25800
OI0004174,O001405,P0067,8,24800
OI0004175,O001406,P0034,8,24900
OI0004176,O001406,P0078,3,15900
OI0004177,O001407,P0020,2,9600
OI0004178,O001407,P0065,4,23200
OI0004179,O001408,P0090,2,14800
OI0004180,O001408,P0076,3,18300
OI0004181,O001408,P0095,1,19500
OI0004182,O001409,P0056,8,7200
OI0004183,O001410,P0031,3,6900
OI0004184,O001410,P0076,7,18300
OI0004185,O001411,P0008,3,16800
OI0004186,O001411,P0044,8,28900
OI0004187,O001411,P0092,5,26800
OI0004188,O001411,P0056,5,7200
OI0004189,O001411,P0008,6,16800
OI0004190,O001412,P0025,3,5400
OI0004191,O001412,P0100,6,27800
OI0004192,O001412,P0090,7,14800
OI0004193,O001412,P0091,8,18200
OI0004194,O001412,P0018,7,7200
OI0004195,O001413,P0051,8,13700
OI0004196,O001413,P0017,3,12500
OI0004197,O001413,P0047,5,19500
OI0004198,O001414,P0011,7,7300
OI0004199,O001414,P0022,3,21200
OI0004200,O001414,P0023,3,25600
OI0004201,O001415,P0024,6,17500
OI0004202,O001415,P0094,7,19100
OI0004203,O001415,P0022,5,21200
OI0004204,O001415,P0058,3,7700
OI0004205,O001415,P0071,7,19500
OI0004206,O001416,P0083,1,26000
OI0004207,O001416,P0012,3,12600
OI0004208,O001417,P0037,3,16100
OI0004209,O001418,P0090,7,14800
OI0004210,O001418,P0051,3,13700
OI0004211,O001418,P0089,8,7300
OI0004212,O001418,P0006,3,18800
OI0004213,O001418,P0053,7,14700
OI0004214,O001419,P0007,6,16000
OI0004215,O001419,P0056,4,7200
OI0004216,O001419,P0024,2,17500
OI0004217,O001420,P0092,4,26800
OI0004218,O001421,P0074,4,15100
OI0004219,O001422,P0080,3,12300
OI0004220,O001422,P0018,3,7200
OI0004221,O001422,P0039,8,15800
OI0004222,O001422,P0012,2,12600
OI0004223,O001422,P0076,4,18300
OI0004224,O001423,P0003,3,12600
OI0004225,O001423,P0060,8,9300
OI0004226,O001423,P0085,1,8600
OI0004227,O001423,P0042,7,26600
OI0004228,O001424,P0008,8,16800
OI0004229,O001424,P0056,3,7200
OI0004230,O001424,P0051,5,13700
OI0004231,O001424,P0028,6,14800
OI0004232,O001425,P0060,3,9300
OI0004233,O001425,P0026,5,14600
OI0004234,O001426,P0085,3,8600
OI0004235,O001426,P0029,2,30000
OI0004236,O001426,P0027,4,28700
OI0004237,O001426,P0053,2,14700
OI0004238,O001427,P0034,5,24900
OI0004239,O001427,P0092,2,26800
OI0004240,O001427,P0056,5,7200
OI0004241,O001427,P0018,4,7200
OI0004242,O001427,P0092,2,26800
OI0004243,O001428,P0015,4,28900
OI0004244,O001428,P0059,3,26900
OI0004245,O001428,P0060,8,9300
OI0004246,O001429,P0097,1,27000
OI0004247,O001429,P0055,4,22400
OI0004248,O001429,P0033,5,20600
OI0004249,O001429,P0024,1,17500
OI0004250,O001430,P0042,6,26600
OI0004251,O001430,P0013,8,25800
OI0004252,O001430,P0003,2,12600
OI0004253,O001430,P0064,4,19400
OI0004254,O001431,P0022,5,21200
OI0004255,O001432,P0099,5,7400
OI0004256,O001432,P0010,8,23100
OI0004257,O001432,P0022,4,21200
OI0004258,O001433,P0026,7,14600
OI0004259,O001433,P0074,5,15100
OI0004260,O001433,P0058,1,7700
OI0004261,O001434,P0048,4,22700
OI0004262,O001434,P0049,3,18300
OI0004263,O001434,P0054,1,15300
OI0004264,O001434,P0036,8,19800
OI0004265,O001434,P0023,4,25600
OI0004266,O001435,P0009,1,20100
OI0004267,O001435,P0001,6,12300
OI0004268,O001435,P0030,6,5600
OI0004269,O001436,P0023,2,25600
OI0004270,O001436,P0051,5,13700
OI0004271,O001436,P0031,6,6900
OI0004272,O001437,P0075,4,27300
OI0004273,O001438,P0007,5,16000
OI0004274,O001438,P0063,7,7300
OI0004275,O001438,P0095,2,19500
OI0004276,O001438,P0038,4,7300
OI0004277,O001439,P0034,5,24900
OI0004278,O001439,P0028,8,14800
OI0004279,O001439,P0007,7,16000
OI0004280,O001439,P0094,7,19100
OI0004281,O001439,P0011,8,7300
OI0004282,O001440,P0060,3,9300
OI0004283,O001440,P0087,7,11200
OI0004284,O001440,P0097,4,27000
OI0004285,O001440,P0052,2,28900
OI0004286,O001441,P0067,6,24800
OI0004287,O001442,P0008,3,16800
OI0004288,O001443,P0074,2,15100
OI0004289,O001443,P0002,5,18800
OI0004290,O001444,P0050,1,6900
OI0004291,O001444,P0038,4,7300
OI0004292,O001444,P0047,7,19500
OI0004293,O001444,P0097,7,27000
OI0004294,O001444,P0005,6,24300
OI0004295,O001445,P0035,7,15200
OI0004296,O001445,P0076,4,18300
OI0004297,O001445,P0028,1,14800
OI0004298,O001445,P0051,8,13700
OI0004299,O001446,P0061,2,5300
OI0004300,O001446,P0071,3,19500
OI0004301,O001446,P0024,3,17500
OI0004302,O001446,P0054,7,15300
OI0004303,O001447,P0079,1,28000
OI0004304,O001448,P0056,6,7200
OI0004305,O001448,P0028,6,14800
OI0004306,O001448,P0087,1,11200
OI0004307,O001448,P0050,8,6900
OI0004308,O001448,P0097,4,27000
OI0004309,O001449,P0090,8,14800
OI0004310,O001449,P0052,1,28900
OI0004311,O001450,P0086,5,15300
OI0004312,O001451,P0089,8,7300
OI0004313,O001452,P0055,2,22400
OI0004314,O001452,P0070,7,15900
OI0004315,O001452,P0088,8,22000
OI0004316,O001452,P0004,7,26300
OI0004317,O001452,P0051,4,13700
OI0004318,O001453,P0098,3,5800
OI0004319,O001453,P0074,1,15100
OI0004320,O001453,P0061,4,5300
OI0004321,O001453,P0075,3,27300
OI0004322,O001454,P0069,3,8000
OI0004323,O001454,P0063,2,7300
OI0004324,O001454,P0072,3,7500
OI0004325,O001454,P0054,6,15300
OI0004326,O001454,P0099,4,7400
OI0004327,O001455,P0069,7,8000
OI0004328,O001456,P0076,5,18300
OI0004329,O001456,P0021,1,18100
OI0004330,O001456,P0027,4,28700
OI0004331,O001456,P0012,4,12600
OI0004332,O001457,P0089,1,7300
OI0004333,O001457,P0015,5,28900
OI0004334,O001457,P0046,7,11000
OI0004335,O001457,P0058,1,7700
OI0004336,O001457,P0049,3,18300
OI0004337,O001458,P0057,4,8900
OI0004338,O001458,P0001,6,12300
OI0004339,O001458,P0034,3,24900
OI0004340,O001458,P0035,4,15200
OI0004341,O001458,P0072,5,7500
OI0004342,O001459,P0060,2,9300
OI0004343,O001460,P0050,7,6900
OI0004344,O001461,P0044,1,28900
OI0004345,O001462,P0099,3,7400
OI0004346,O001462,P0084,2,8800
OI0004347,O001462,P0043,1,20300
OI0004348,O001463,P0061,1,5300
OI0004349,O001464,P0006,8,18800
OI0004350,O001464,P0007,4,16000
OI0004351,O001464,P0004,1,26300
OI0004352,O001465,P0059,3,26900
OI0004353,O001466,P0054,3,15300
OI0004354,O001466,P0084,5,8800
OI0004355,O001466,P0039,6,15800
OI0004356,O001466,P0097,1,27000
OI0004357,O001466,P0085,1,8600
OI0004358,O001467,P0044,3,28900
OI0004359,O001467,P0083,8,26000
OI0004360,O001467,P0081,5,12500
OI0004361,O001467,P0012,2,12600
OI0004362,O001467,P0054,1,15300
OI0004363,O001468,P0050,2,6900
OI0004364,O001468,P0022,8,21200
OI0004365,O001468,P0052,7,28900
OI0004366,O001468,P0017,1,12500
OI0004367,O001468,P0072,1,7500
OI0004368,O001469,P0080,2,12300
OI0004369,O001469,P0059,1,26900
OI0004370,O001470,P0036,5,19800
OI0004371,O001470,P0028,6,14800
OI0004372,O001470,P0077,7,10800
OI0004373,O001471,P0088,8,22000
OI0004374,O001471,P0001,2,12300
OI0004375,O001471,P0023,1,25600
OI0004376,O001471,P0095,5,19500
OI0004377,O001471,P0085,3,8600
OI0004378,O001472,P0028,7,14800
OI0004379,O001472,P0077,1,10800
OI0004380,O001472,P0075,2,27300
OI0004381,O001473,P0002,3,18800
OI0004382,O001473,P0071,5,19500
OI0004383,O001474,P0032,7,20900
OI0004384,O001475,P0032,7,20900
OI0004385,O001475,P0041,3,20500
OI0004386,O001475,P0098,5,5800
OI0004387,O001476,P0033,2,20600
OI0004388,O001476,P0090,8,14800
OI0004389,O001476,P0048,5,22700
OI0004390,O001476,P0087,1,11200
OI0004391,O001477,P0066,3,8800
OI0004392,O001477,P0016,6,13800
OI0004393,O001477,P0092,8,26800
OI0004394,O001478,P0092,7,26800
OI0004395,O001478,P0053,3,14700
OI0004396,O001478,P0026,3,14600
OI0004397,O001479,P0060,7,9300
OI0004398,O001479,P0037,2,16100
OI0004399,O001479,P0017,6,12500
OI0004400,O001479,P0075,5,27300
OI0004401,O001480,P0018,1,7200
OI0004402,O001480,P0033,3,20600
OI0004403,O001481,P0053,3,14700
OI0004404,O001481,P0002,7,18800
OI0004405,O001482,P0073,7,23100
OI0004406,O001482,P0023,4,25600
OI0004407,O001482,P0045,7,11200
OI0004408,O001482,P0079,3,28000
OI0004409,O001483,P0032,4,20900
OI0004410,O001483,P0042,8,26600
OI0004411,O001483,P0052,8,28900
OI0004412,O001483,P0091,8,18200
OI0004413,O001483,P0058,3,7700
OI0004414,O001484,P0032,5,20900
OI0004415,O001485,P0078,4,15900
OI0004416,O001485,P0013,6,25800
OI0004417,O001485,P0026,4,14600
OI0004418,O001486,P0052,1,28900
OI0004419,O001486,P0004,1,26300
OI0004420,O001487,P0052,3,28900
OI0004421,O001487,P0079,2,28000
OI0004422,O001487,P0040,4,20900
OI0004423,O001487,P0005,5,24300
OI0004424,O001488,P0003,4,12600
OI0004425,O001489,P0082,8,15800
OI0004426,O001489,P0017,1,12500
OI0004427,O001490,P0086,7,15300
OI0004428,O001490,P0039,3,15800
OI0004429,O001490,P0096,3,7800
OI0004430,O001491,P0008,3,16800
OI0004431,O001491,P0030,6,5600
OI0004432,O001492,P0055,7,22400
OI0004433,O001492,P0078,2,15900
OI0004434,O001492,P0080,5,12300
OI0004435,O001492,P0072,7,7500
OI0004436,O001493,P0005,6,24300
OI0004437,O001493,P0052,3,28900
OI0004438,O001493,P0001,2,12300
OI0004439,O001493,P0061,6,5300
OI0004440,O001493,P0032,1,20900
OI0004441,O001494,P0068,7,25800
OI0004442,O001495,P0097,5,27000
OI0004443,O001495,P0001,5,12300
OI0004444,O001496,P0091,3,18200
OI0004445,O001497,P0062,6,12000
OI0004446,O001497,P0052,2,28900
OI0004447,O001498,P0026,3,14600
OI0004448,O001498,P0010,8,23100
OI0004449,O001498,P0045,1,11200
OI0004450,O001498,P0029,7,30000
OI0004451,O001499,P0006,3,18800
OI0004452,O001499,P0089,6,7300
OI0004453,O001500,P0026,8,14600
OI0004454,O001500,P0025,4,5400
OI0004455,O001500,P0059,1,26900
OI0004456,O001500,P0025,5,5400
OI0004457,O001500,P0094,3,19100
OI0004458,O001501,P0037,1,16100
OI0004459,O001501,P0100,5,27800
OI0004460,O001501,P0064,7,19400
OI0004461,O001501,P0004,8,26300
OI0004462,O001502,P0041,2,20500
OI0004463,O001502,P0001,8,12300
OI0004464,O001503,P0010,8,23100
OI0004465,O001503,P0081,1,12500
OI0004466,O001503,P0089,6,7300
OI0004467,O001503,P0012,8,12600
OI0004468,O001503,P0089,4,7300
OI0004469,O001504,P0035,6,15200
OI0004470,O001505,P0078,2,15900
OI0004471,O001506,P0045,2,11200
OI0004472,O001506,P0094,2,19100
OI0004473,O001506,P0042,8,26600
OI0004474,O001507,P0051,6,13700
OI0004475,O001507,P0032,2,20900
OI0004476,O001507,P0051,1,13700
OI0004477,O001507,P0083,8,26000
OI0004478,O001507,P0061,1,5300
OI0004479,O001508,P0002,5,18800
OI0004480,O001508,P0041,5,20500
OI0004481,O001509,P0098,4,5800
OI0004482,O001510,P0011,1,7300
OI0004483,O001510,P0088,4,22000
OI0004484,O001511,P0099,1,7400
OI0004485,O001511,P0031,6,6900
OI0004486,O001512,P0081,1,12500
OI0004487,O001512,P0085,8,8600
OI0004488,O001512,P0069,1,8000
OI0004489,O001513,P0090,6,14800
OI0004490,O001513,P0012,7,12600
OI0004491,O001513,P0037,7,16100
OI0004492,O001513,P0091,4,18200
OI0004493,O001513,P0027,4,28700
OI0004494,O001514,P0008,4,16800
OI0004495,O001514,P0078,8,15900
OI0004496,O001515,P0065,1,23200
OI0004497,O001515,P0098,7,5800
OI0004498,O001515,P0063,1,7300
OI0004499,O001515,P0065,8,23200
OI0004500,O001515,P0006,3,18800
OI0004501,O001516,P0090,2,14800
OI0004502,O001516,P0070,5,15900
OI0004503,O001516,P0029,2,30000
OI0004504,O001516,P0012,4,12600
OI0004505,O001516,P0088,3,22000
OI0004506,O001517,P0069,5,8000
OI0004507,O001517,P0071,6,19500
OI0004508,O001517,P0072,1,7500
OI0004509,O001518,P0024,2,17500
OI0004510,O001518,P0015,7,28900
OI0004511,O001519,P0019,1,21400
OI0004512,O001519,P0041,4,20500
OI0004513,O001520,P0062,5,12000
OI0004514,O001520,P0047,5,19500
OI0004515,O001520,P0038,8,7300
OI0004516,O001520,P0093,1,23000
OI0004517,O001521,P0082,4,15800
OI0004518,O001521,P0011,8,7300
OI0004519,O001522,P0080,6,12300
OI0004520,O001523,P0050,7,6900
OI0004521,O001523,P0017,7,12500
OI0004522,O001523,P0024,4,17500
OI0004523,O001523,P0042,7,26600
OI0004524,O001524,P0018,7,7200
OI0004525,O001525,P0017,6,12500
OI0004526,O001526,P0028,7,14800
OI0004527,O001527,P0051,4,13700
OI0004528,O001528,P0002,6,18800
OI0004529,O001528,P0006,3,18800
OI0004530,O001528,P0094,2,19100
OI0004531,O001528,P0083,7,26000
OI0004532,O001529,P0016,1,13800
OI0004533,O001529,P0028,1,14800
OI0004534,O001529,P0076,2,18300
OI0004535,O001529,P0022,1,21200
OI0004536,O001529,P0095,4,19500
OI0004537,O001530,P0078,5,15900
OI0004538,O001531,P0097,6,27000
OI0004539,O001531,P0073,8,23100
OI0004540,O001531,P0090,6,14800
OI0004541,O001531,P0030,2,5600
OI0004542,O001532,P0006,1,18800
OI0004543,O001532,P0080,7,12300
OI0004544,O001532,P0006,3,18800
OI0004545,O001532,P0060,6,9300
OI0004546,O001533,P0035,3,15200
OI0004547,O001533,P0006,6,18800
OI0004548,O001533,P0037,5,16100
OI0004549,O001534,P0016,1,13800
OI0004550,O001535,P0050,6,6900
OI0004551,O001535,P0081,6,12500
OI0004552,O001535,P0068,4,25800
OI0004553,O001535,P0037,5,16100
OI0004554,O001535,P0098,6,5800
OI0004555,O001536,P0077,6,10800
OI0004556,O001536,P0020,2,9600
OI0004557,O001537,P0090,7,14800
OI0004558,O001537,P0049,1,18300
OI0004559,O001537,P0031,7,6900
OI0004560,O001538,P0070,7,15900
OI0004561,O001538,P0004,8,26300
OI0004562,O001538,P0002,5,18800
OI0004563,O001539,P0052,1,28900
OI0004564,O001539,P0017,4,12500
OI0004565,O001539,P0046,2,11000
OI0004566,O001539,P0047,6,19500
OI0004567,O001540,P0088,1,22000
OI0004568,O001540,P0009,8,20100
